	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV5581	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	NA	NA
ASV5582	Bacteria	NA	NA	NA	NA	NA	NA
ASV5583	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA	NA
ASV5584	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	NA
ASV5585	Bacteria	NA	NA	NA	NA	NA	NA
ASV5586	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	NA	NA
ASV5587	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5588	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
ASV5589	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
ASV5590	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
ASV5591	Bacteria	SAR324_clade(Marine_group_B)	NA	NA	NA	NA	NA
ASV5592	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA
ASV5593	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5594	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	NA	NA	NA
ASV5596	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Xenococcaceae	Xenococcus_PCC-7305	NA
ASV5597	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium	NA
ASV5598	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
ASV5600	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA286-E23	NA	NA
ASV5601	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5602	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pseudovibrio	NA
ASV5603	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	NA	NA
ASV5604	Bacteria	NA	NA	NA	NA	NA	NA
ASV5605	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5606	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfolunaceae	NA	NA
ASV5607	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA
ASV5608	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	acidifaciens/dorei/stercoris
ASV5609	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA	NA
ASV5610	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5611	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV5612	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV5613	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5614	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna	NA
ASV5615	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
ASV5616	Bacteria	Patescibacteria	NA	NA	NA	NA	NA
ASV5617	Bacteria	Myxococcota	Polyangia	Polyangiales	Eel-36e1D6	NA	NA
ASV5618	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	NA	NA	NA
ASV5619	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	NA	NA
ASV5620	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5621	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	NA
ASV5622	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV5623	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
ASV5624	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5625	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia	NA
ASV5626	Bacteria	NA	NA	NA	NA	NA	NA
ASV5627	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV5628	Archaea	NA	NA	NA	NA	NA	NA
ASV5629	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Aestuariicella	NA
ASV5630	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5632	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV5633	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV5634	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5635	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011_GWC1_47_15	NA	NA
ASV5636	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	NA
ASV5637	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA286-E23	NA	NA
ASV5638	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV5639	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV5640	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV5641	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	NA
ASV5642	Bacteria	NA	NA	NA	NA	NA	NA
ASV5643	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	NA
ASV5644	Bacteria	NB1-j	NA	NA	NA	NA	NA
ASV5645	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV5646	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Candidatus_Bacilloplasma	NA
ASV5647	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5648	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Flammeovirga	NA
ASV5649	Bacteria	Cyanobacteria	Vampirivibrionia	NA	NA	NA	NA
ASV5650	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Simkania	NA
ASV5651	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella	NA
ASV5652	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA
ASV5653	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5654	Bacteria	NA	NA	NA	NA	NA	NA
ASV5655	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	NA
ASV5656	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
ASV5657	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	NA
ASV5658	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV5659	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5660	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5661	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV5662	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV5663	Bacteria	NA	NA	NA	NA	NA	NA
ASV5664	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5665	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5666	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
ASV5667	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
ASV5668	Bacteria	Elusimicrobiota	Lineage_IIb	NA	NA	NA	NA
ASV5669	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
ASV5670	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV5671	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5672	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5673	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Bythopirellula	NA
ASV5674	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5675	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV5676	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV5677	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax	NA
ASV5678	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
ASV5679	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5680	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV5681	Bacteria	NA	NA	NA	NA	NA	NA
ASV5682	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV5683	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5684	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5685	Bacteria	NA	NA	NA	NA	NA	NA
ASV5686	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
ASV5687	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5688	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV5689	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	NA	NA
ASV5690	Bacteria	Firmicutes	Clostridia	Lachnospirales	NA	NA	NA
ASV5691	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV5692	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV5693	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV5694	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Marinagarivorans	NA
ASV5695	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV5696	Bacteria	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	Balneola	NA
ASV5697	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	XY-R5	NA
ASV5698	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5699	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5700	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55	NA
ASV5701	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5702	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5703	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV5704	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA
ASV5705	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV5706	Bacteria	Verrucomicrobiota	Verrucomicrobiae	NA	NA	NA	NA
ASV5707	Bacteria	NA	NA	NA	NA	NA	NA
ASV5709	Bacteria	NA	NA	NA	NA	NA	NA
ASV5710	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5711	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5713	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA	NA
ASV5714	Bacteria	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	NA	NA
ASV5715	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta_2	NA
ASV5716	Bacteria	NA	NA	NA	NA	NA	NA
ASV5717	Bacteria	SAR324_clade(Marine_group_B)	NA	NA	NA	NA	NA
ASV5718	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5719	Bacteria	NA	NA	NA	NA	NA	NA
ASV5720	Bacteria	NA	NA	NA	NA	NA	NA
ASV5721	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA
ASV5722	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zunongwangia	atlantica/mangrovi
ASV5723	Bacteria	NA	NA	NA	NA	NA	NA
ASV5724	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA
ASV5725	Bacteria	NA	NA	NA	NA	NA	NA
ASV5726	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
ASV5727	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV5728	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA	NA
ASV5730	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5731	Bacteria	NA	NA	NA	NA	NA	NA
ASV5732	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	NA
ASV5735	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV5736	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV5738	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter	NA
ASV5739	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5740	Bacteria	NA	NA	NA	NA	NA	NA
ASV5741	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	NA
ASV5742	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Malaciobacter	NA
ASV5743	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	DSSD61	NA
ASV5744	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5745	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	NA
ASV5746	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	NA	NA
ASV5747	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV5748	Archaea	Crenarchaeota	Bathyarchaeia	NA	NA	NA	NA
ASV5749	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	NA
ASV5750	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	NA
ASV5751	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5752	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
ASV5753	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV5754	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5756	Bacteria	NA	NA	NA	NA	NA	NA
ASV5757	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5758	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	NA	NA
ASV5759	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pseudovibrio	NA
ASV5760	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV5761	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5762	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	NA
ASV5763	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5767	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5768	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5769	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA	NA
ASV5770	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV5771	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	NA
ASV5772	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5773	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA	NA
ASV5774	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV5777	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	NA
ASV5778	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV5779	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
ASV5780	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV5781	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV5783	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
ASV5784	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA	NA
ASV5785	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	NA	NA
ASV5786	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5787	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	NA	NA
ASV5788	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5789	Bacteria	NA	NA	NA	NA	NA	NA
ASV5790	Bacteria	NA	NA	NA	NA	NA	NA
ASV5791	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA	NA
ASV5792	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
ASV5793	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
ASV5794	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5795	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
ASV5796	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA	NA
ASV5797	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NA	NA	NA
ASV5798	Bacteria	NA	NA	NA	NA	NA	NA
ASV5799	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV5800	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV5801	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5802	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	NA	NA	NA
ASV5803	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	NA	NA
ASV5805	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
ASV5806	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5807	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA
ASV5808	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group	NA
ASV5809	Bacteria	NA	NA	NA	NA	NA	NA
ASV5810	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	ST-NAGAB-D1	NA	NA
ASV5811	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax	NA
ASV5812	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5813	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	NA	NA	NA
ASV5814	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	NA
ASV5816	Bacteria	Bacteroidota	NA	NA	NA	NA	NA
ASV5817	Bacteria	NA	NA	NA	NA	NA	NA
ASV5818	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA	NA
ASV5819	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV5820	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	NA
ASV5821	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	NA
ASV5822	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NA	NA	NA
ASV5823	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus	mobilis
ASV5824	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5825	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	NA	NA	NA
ASV5826	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV5827	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV5828	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	NA
ASV5829	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV5830	Bacteria	Actinobacteriota	Actinobacteria	PeM15	NA	NA	NA
ASV5831	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	NA	NA
ASV5832	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5833	Bacteria	Desulfobacterota	Desulfuromonadia	NA	NA	NA	NA
ASV5834	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV5835	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA	NA
ASV5836	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA	NA
ASV5837	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	NA	NA
ASV5838	Bacteria	Verrucomicrobiota	Lentisphaeria	NA	NA	NA	NA
ASV5839	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5840	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5841	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	NA
ASV5843	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA
ASV5844	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV5845	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5847	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
ASV5848	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Simkania	NA
ASV5849	Bacteria	NA	NA	NA	NA	NA	NA
ASV5850	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV5851	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5852	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5854	Bacteria	NA	NA	NA	NA	NA	NA
ASV5855	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira	NA
ASV5856	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Turicella	otitidis
ASV5858	Bacteria	NA	NA	NA	NA	NA	NA
ASV5859	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
ASV5861	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV5862	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5863	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	NA
ASV5864	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV5865	Archaea	NA	NA	NA	NA	NA	NA
ASV5866	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	NA	NA	NA
ASV5867	Bacteria	NA	NA	NA	NA	NA	NA
ASV5868	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5869	Bacteria	NA	NA	NA	NA	NA	NA
ASV5870	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
ASV5871	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rubripirellula	NA
ASV5872	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV5873	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
ASV5874	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cenarchaeum	NA
ASV5875	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aliiglaciecola	NA
ASV5876	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV5877	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV5878	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
ASV5879	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
ASV5880	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV5882	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV5883	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA	NA
ASV5884	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	NA
ASV5885	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV5886	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
